udi,product_id,type,air_temperature,process_temperature,rotational_speed,torque,tool_wear,machine_failure,twf,hdf,pwf,osf,rnf,temp_difference,power_w,overstrain_index
7746,L54925,L,300.4,311.7,1460,39.6,162,0,0,0,0,0,0,11.300000000000011,6054.477361998249,6415.2
7747,M22606,M,300.4,311.7,1508,45.4,164,0,0,0,0,0,0,11.300000000000011,7169.44953870829,7445.599999999999
7748,M22607,M,300.5,311.8,1331,55.3,167,0,0,0,0,0,0,11.300000000000011,7707.824271753973,9235.1
7749,L54928,L,300.4,311.7,1515,47.4,170,0,0,0,0,0,0,11.300000000000011,7520.030334897888,8058.0
7750,L54929,L,300.4,311.6,1674,33.0,172,0,0,0,0,0,0,11.200000000000045,5784.928712320245,5676.0
7751,L54930,L,300.4,311.7,1444,51.2,174,0,0,0,0,0,0,11.300000000000011,7742.2247113107815,8908.800000000001
7752,M22611,M,300.4,311.7,1398,42.6,176,0,0,0,0,0,0,11.300000000000011,6236.564072200314,7497.6
7753,M22612,M,300.4,311.7,1832,24.2,179,0,0,0,0,0,0,11.300000000000011,4642.687511377044,4331.8
7754,M22613,M,300.5,311.8,1591,42.0,182,0,0,0,0,0,0,11.300000000000011,6997.583476605905,7644.0
7755,M22614,M,300.4,311.7,1478,39.9,185,0,0,0,0,0,0,11.300000000000011,6175.554342867599,7381.5
7756,M22615,M,300.4,311.8,1362,47.6,188,0,0,0,0,0,0,11.400000000000034,6789.107388113686,8948.800000000001
7757,L54936,L,300.5,311.8,1368,57.9,191,1,0,0,0,1,0,11.300000000000011,8294.558587713915,11058.9
7758,M22617,M,300.3,311.7,1723,28.3,193,0,0,0,0,0,0,11.399999999999977,5106.2295074142185,5461.900000000001
7759,L54938,L,300.4,311.8,1689,30.8,196,0,0,0,0,0,0,11.400000000000034,5447.647325030845,6036.8
7760,L54939,L,300.4,311.8,1272,59.2,198,1,0,0,0,1,0,11.400000000000034,7885.648887922668,11721.6
7761,M22620,M,300.4,311.7,1511,33.0,200,0,0,0,0,0,0,11.300000000000011,5221.641149531595,6600.0
7762,H37175,H,300.4,311.6,1715,30.8,203,0,0,0,0,0,0,11.200000000000045,5531.5069049306685,6252.400000000001
7763,M22622,M,300.3,311.5,1400,43.8,0,0,0,0,0,0,0,11.199999999999989,6421.415383937536,0.0
7764,L54943,L,300.4,311.6,1200,76.6,3,1,0,0,1,0,0,11.200000000000045,9625.839890599125,229.79999999999998
7765,M22624,M,300.4,311.7,1555,38.7,5,0,0,0,0,0,0,11.300000000000011,6301.877783468446,193.5
7766,H37179,H,300.3,311.6,1427,56.2,8,0,0,0,0,0,0,11.300000000000011,8398.252089233403,449.6
7767,L54946,L,300.3,311.4,1318,52.7,13,0,0,0,0,0,0,11.099999999999966,7273.687582954401,685.1
7768,H37181,H,300.2,311.4,1319,54.6,15,0,0,0,0,0,0,11.199999999999989,7541.644492354586,819.0
7769,M22628,M,300.2,311.4,1960,20.9,20,0,0,0,0,0,0,11.199999999999989,4289.740048721743,418.0
7770,L54949,L,300.3,311.5,1552,38.9,23,0,0,0,0,0,0,11.199999999999989,6322.224831888195,894.6999999999999
7771,L54950,L,300.3,311.5,1548,32.2,25,0,0,0,0,0,0,11.199999999999989,5219.8190257925135,805.0000000000001
7772,L54951,L,300.3,311.6,1709,29.5,27,0,0,0,0,0,0,11.300000000000011,5279.498814235207,796.5
7773,H37186,H,300.3,311.5,1464,41.0,29,0,0,0,0,0,0,11.199999999999989,6285.698581302458,1189.0
7774,L54953,L,300.3,311.4,1759,24.8,34,0,0,0,0,0,0,11.099999999999966,4568.210821535942,843.2
7775,L54954,L,300.3,311.5,1634,31.9,36,0,0,0,0,0,0,11.199999999999989,5458.475347710218,1148.3999999999999
7776,L54955,L,300.3,311.5,1663,33.6,38,0,0,0,0,0,0,11.199999999999989,5851.404812870205,1276.8
7777,M22636,M,300.3,311.5,1445,47.3,40,0,0,0,0,0,0,11.199999999999989,7157.438182796065,1892.0
7778,L54957,L,300.3,311.5,1695,25.6,43,0,0,0,0,0,0,11.199999999999989,4543.999614152277,1100.8
7779,L54958,L,300.4,311.6,1517,39.0,45,0,0,0,0,0,0,11.200000000000045,6195.534872144431,1755.0
7780,L54959,L,300.5,311.7,1811,26.8,47,0,0,0,0,0,0,11.199999999999989,5082.552370781663,1259.6000000000001
7781,L54960,L,300.4,311.6,1815,23.5,49,0,0,0,0,0,0,11.200000000000045,4466.559355241288,1151.5
7782,L54961,L,300.4,311.7,1513,40.0,51,0,0,0,0,0,0,11.300000000000011,6337.639579841809,2040.0
7783,M22642,M,300.4,311.6,1518,36.4,53,0,0,0,0,0,0,11.200000000000045,5786.311013087824,1929.1999999999998
7784,L54963,L,300.3,311.5,1667,28.8,56,0,0,0,0,0,0,11.199999999999989,5027.5535553928175,1612.8
7785,L54964,L,300.3,311.5,1403,60.1,58,0,0,0,0,0,0,11.199999999999989,8830.001167616248,3485.8
7786,L54965,L,300.2,311.5,1383,42.1,60,0,0,0,0,0,0,11.300000000000011,6097.234438013606,2526.0
7787,L54966,L,300.3,311.5,1466,46.2,62,0,0,0,0,0,0,11.199999999999989,7092.58523845046,2864.4
7788,L54967,L,300.3,311.5,1378,47.5,64,0,0,0,0,0,0,11.199999999999989,6854.43157135733,3040.0
7789,M22648,M,300.2,311.5,1547,40.9,66,0,0,0,0,0,0,11.300000000000011,6625.859761857648,2699.4
7790,L54969,L,300.2,311.5,1495,38.5,69,0,0,0,0,0,0,11.300000000000011,6027.407305299817,2656.5
7791,L54970,L,300.1,311.4,1729,29.3,71,0,0,0,0,0,0,11.299999999999955,5305.071378435428,2080.3
7792,L54971,L,300.1,311.4,1418,47.7,73,0,0,0,0,0,0,11.299999999999955,7083.097628636619,3482.1000000000004
7793,H37206,H,300.1,311.4,1485,40.4,75,0,0,0,0,0,0,11.299999999999955,6282.556988648868,3030.0
7794,L54973,L,300.1,311.5,1434,40.8,80,0,0,0,0,0,0,11.399999999999977,6126.859656736958,3264.0
7795,M22654,M,300.2,311.6,1415,55.8,82,0,0,0,0,0,0,11.400000000000034,8268.357704982976,4575.599999999999
7796,H37209,H,300.1,311.6,1674,29.6,85,0,0,0,0,0,0,11.5,5188.905754081189,2516.0
7797,L54976,L,300.1,311.5,1454,52.4,90,0,0,0,0,0,0,11.399999999999977,7978.556254664829,4716.0
7798,L54977,L,300.0,311.4,1476,39.0,92,0,0,0,0,0,0,11.399999999999977,6028.087983708095,3588.0
7799,L54978,L,300.0,311.5,1812,28.3,94,0,0,0,0,0,0,11.5,5369.987154634105,2660.2000000000003
7800,L54979,L,300.0,311.4,1374,41.9,96,0,0,0,0,0,0,11.399999999999977,6028.779134091885,4022.3999999999996
7801,M22660,M,300.1,311.4,1524,40.6,98,0,0,0,0,0,0,11.299999999999955,6479.472016175876,3978.8
7802,L54981,L,300.0,311.4,1383,49.6,101,0,0,0,0,0,0,11.399999999999977,7183.4400979922775,5009.6
7803,L54982,L,299.9,311.3,1429,58.2,103,0,0,0,0,0,0,11.400000000000034,8709.31164984084,5994.6
7804,M22663,M,299.8,311.3,1517,41.2,105,0,0,0,0,0,0,11.5,6545.026582880783,4326.0
7805,M22664,M,299.9,311.4,1480,44.9,108,0,0,0,0,0,0,11.5,6958.837167211631,4849.2
7806,L54985,L,299.9,311.4,1706,28.8,111,0,0,0,0,0,0,11.5,5145.1747843432195,3196.8
7807,L54986,L,300.0,311.5,1349,48.6,113,0,0,0,0,0,0,11.5,6865.573753302063,5491.8
7808,M22667,M,300.0,311.5,1451,49.0,115,0,0,0,0,0,0,11.5,7445.46986925269,5635.0
7809,L54988,L,299.9,311.4,1627,36.7,118,0,0,0,0,0,0,11.5,6252.910825974493,4330.6
7810,M22669,M,300.0,311.4,1537,35.4,120,0,0,0,0,0,0,11.399999999999977,5697.780932109664,4248.0
7811,L54990,L,300.1,311.5,2218,17.0,123,0,0,0,0,0,0,11.399999999999977,3948.563086541891,2091.0
7812,M22671,M,300.0,311.4,1466,39.0,125,0,0,0,0,0,0,11.399999999999977,5987.247279211428,4875.0
7813,L54992,L,300.0,311.5,1666,32.0,128,0,0,0,0,0,0,11.5,5582.819584939301,4096.0
7814,L54993,L,300.0,311.5,1455,41.7,130,0,0,0,0,0,0,11.5,6353.714062252678,5421.0
7815,L54994,L,300.0,311.4,1927,24.6,132,0,0,0,0,0,0,11.399999999999977,4964.156215643376,3247.2000000000003
7816,M22675,M,299.9,311.3,1703,28.4,134,0,0,0,0,0,0,11.400000000000034,5064.791900313368,3805.6
7817,L54996,L,299.8,311.2,1533,35.9,137,0,0,0,0,0,0,11.399999999999977,5763.220307083939,4918.3
7818,H37231,H,299.8,311.3,1785,25.4,139,0,0,0,0,0,0,11.5,4747.888977370254,3530.6
7819,L54998,L,299.8,311.2,2142,16.6,144,0,0,0,0,0,0,11.399999999999977,3723.5412767407665,2390.4
7820,L54999,L,299.8,311.2,1369,46.2,146,0,0,0,0,0,0,11.399999999999977,6623.294127857217,6745.200000000001
7821,M22680,M,299.8,311.2,1706,29.2,148,0,0,0,0,0,0,11.399999999999977,5216.635545236875,4321.599999999999
7822,L55001,L,299.9,311.3,1802,24.4,151,0,0,0,0,0,0,11.400000000000034,4604.401968905296,3684.3999999999996
7823,H37236,H,299.9,311.3,1413,41.8,153,0,0,0,0,0,0,11.400000000000034,6185.104784534512,6395.4
7824,L55003,L,300.0,311.3,1484,53.2,158,0,0,0,0,0,0,11.300000000000011,8267.499002990995,8405.6
7825,L55004,L,299.9,311.3,1535,38.1,160,0,0,0,0,0,0,11.400000000000034,6124.377798540622,6096.0
7826,M22685,M,299.9,311.2,1579,35.5,162,0,0,0,0,0,0,11.300000000000011,5870.013513354968,5751.0
7827,L55006,L,299.8,311.1,1300,64.2,165,0,0,0,0,0,0,11.300000000000011,8739.910762286803,10593.0
7828,M22687,M,299.8,311.1,1452,44.3,167,0,0,0,0,0,0,11.300000000000011,6735.951640414947,7398.099999999999
7829,M22688,M,299.8,311.1,1562,35.7,170,0,0,0,0,0,0,11.300000000000011,5839.529592639636,6069.000000000001
7830,L55009,L,299.8,311.2,1664,28.3,173,0,0,0,0,0,0,11.399999999999977,4931.378932290922,4895.900000000001
7831,H37244,H,299.9,311.2,1495,35.8,175,0,0,0,0,0,0,11.300000000000011,5604.70601375931,6264.999999999999
7832,M22691,M,300.0,311.4,1533,42.6,180,0,0,0,0,0,0,11.399999999999977,6838.807383893477,7668.0
7833,L55012,L,300.0,311.4,1484,37.0,183,0,0,0,0,0,0,11.399999999999977,5749.952314110278,6771.0
7834,L55013,L,300.0,311.4,1604,38.7,185,0,0,0,0,0,0,11.399999999999977,6500.457855101857,7159.500000000001
7835,L55014,L,300.0,311.4,1483,45.6,187,0,0,0,0,0,0,11.399999999999977,7081.652496015968,8527.2
7836,L55015,L,300.1,311.5,1549,34.7,189,0,0,0,0,0,0,11.399999999999977,5628.718253608248,6558.3
7837,L55016,L,300.1,311.4,1604,35.0,191,0,0,0,0,0,0,11.299999999999955,5878.967052417699,6685.0
7838,L55017,L,300.2,311.5,1685,31.0,193,0,0,0,0,0,0,11.300000000000011,5470.036408675428,5983.0
7839,L55018,L,300.2,311.6,1372,49.2,195,0,0,0,0,0,0,11.400000000000034,7068.834797989322,9594.0
7840,L55019,L,300.3,311.6,1374,47.4,197,0,0,0,0,0,0,11.300000000000011,6820.146323531153,9337.8
7841,L55020,L,300.2,311.6,1606,31.0,199,0,0,0,0,0,0,11.400000000000034,5213.577728387381,6169.0
7842,L55021,L,300.1,311.5,1471,47.2,201,0,0,0,0,0,0,11.399999999999977,7270.818261664121,9487.2
7843,L55022,L,300.1,311.5,1659,31.1,203,0,0,0,0,0,0,11.399999999999977,5403.005293423334,6313.3
7844,M22703,M,300.1,311.7,1400,48.5,205,0,0,0,0,0,0,11.599999999999966,7110.471372624898,9942.5
7845,L55024,L,300.1,311.7,1503,42.6,208,0,0,0,0,0,0,11.599999999999966,6704.975536850552,8860.800000000001
7846,L55025,L,300.2,311.8,1798,23.2,210,0,0,0,0,0,0,11.600000000000023,4368.23797715944,4872.0
7847,M22706,M,300.2,311.6,1608,35.0,212,0,0,0,0,0,0,11.400000000000034,5893.627818134451,7420.0
7848,L55027,L,300.2,311.6,1322,50.9,215,0,0,0,0,0,0,11.400000000000034,7046.571378050882,10943.5
7849,H37262,H,300.2,311.6,1547,37.7,217,0,0,0,0,0,0,11.400000000000034,6107.455086113285,8180.900000000001
7850,M22709,M,300.3,311.7,1374,47.9,222,1,1,0,0,0,0,11.399999999999977,6892.0887952983585,10633.8
7851,M22710,M,300.3,311.7,1447,36.8,0,0,0,0,0,0,0,11.399999999999977,5576.285072219835,0.0
7852,L55031,L,300.4,311.7,1373,47.2,3,0,0,0,0,0,0,11.300000000000011,6786.426562382623,141.60000000000002
7853,L55032,L,300.3,311.7,1515,37.5,5,0,0,0,0,0,0,11.399999999999977,5949.39108773567,187.5
7854,L55033,L,300.3,311.7,1317,56.5,7,0,0,0,0,0,0,11.399999999999977,7792.249338331443,395.5
7855,L55034,L,300.3,311.8,1551,37.2,9,0,0,0,0,0,0,11.5,6042.0366550900335,334.8
7856,M22715,M,300.3,311.8,1592,32.1,11,0,0,0,0,0,0,11.5,5351.5145898309975,353.1
7857,L55036,L,300.4,311.8,1433,42.2,14,0,0,0,0,0,0,11.400000000000034,6332.675863449138,590.8000000000001
7858,L55037,L,300.5,311.9,1432,43.1,16,0,0,0,0,0,0,11.399999999999977,6463.219510181306,689.6
7859,L55038,L,300.5,311.9,1350,51.7,18,0,0,0,0,0,0,11.399999999999977,7308.915308576653,930.6
7860,M22719,M,300.5,311.9,1370,44.8,20,0,0,0,0,0,0,11.399999999999977,6427.279690224237,896.0
7861,L55040,L,300.5,312.0,1415,44.6,23,0,0,0,0,0,0,11.5,6608.759025846608,1025.8
7862,L55041,L,300.5,312.0,1498,42.9,25,0,0,0,0,0,0,11.5,6729.731286960839,1072.5
7863,M22722,M,300.5,312.0,1382,54.1,27,0,0,0,0,0,0,11.5,7829.498155227506,1460.7
7864,M22723,M,300.5,311.9,1511,44.5,30,0,0,0,0,0,0,11.399999999999977,7041.303974368363,1335.0
7865,L55044,L,300.5,311.9,1330,59.5,33,0,0,0,0,0,0,11.399999999999977,8286.997821394276,1963.5
7866,L55045,L,300.5,311.9,1383,50.5,35,0,0,0,0,0,0,11.399999999999977,7313.784777189718,1767.5
7867,L55046,L,300.5,311.9,1431,49.4,37,0,0,0,0,0,0,11.399999999999977,7402.786097065916,1827.8
7868,L55047,L,300.5,312.0,1461,38.1,39,0,0,0,0,0,0,11.5,5829.130920956253,1485.9
7869,H37282,H,300.4,311.9,1438,46.7,41,0,0,0,0,0,1,11.5,7032.413267158704,1914.7
7870,M22729,M,300.5,312.0,1779,27.7,46,0,0,0,0,0,0,11.5,5160.4115087131295,1274.2
7871,M22730,M,300.6,312.1,1293,52.3,49,0,0,0,0,0,0,11.5,7081.55824823636,2562.7
7872,L55051,L,300.6,312.2,1308,54.7,52,0,0,0,0,0,0,11.599999999999966,7492.447151399369,2844.4
7873,L55052,L,300.6,312.3,1532,37.2,54,0,0,0,0,0,0,11.699999999999989,5968.020732171458,2008.8000000000002
7874,L55053,L,300.7,312.4,1470,38.6,56,0,0,0,0,0,0,11.699999999999989,5942.008344999735,2161.6
7875,L55054,L,300.7,312.3,1548,37.9,58,0,0,0,0,0,0,11.600000000000023,6143.824257066342,2198.2
7876,L55055,L,300.7,312.3,1898,24.0,60,0,0,0,0,0,0,11.600000000000023,4770.194285210741,1440.0
7877,H37290,H,300.7,312.2,1335,49.0,62,0,0,0,0,0,0,11.5,6850.242781152544,3038.0
7878,L55057,L,300.7,312.3,1420,53.8,67,0,0,0,0,0,0,11.600000000000023,8000.170412121527,3604.6
7879,L55058,L,300.7,312.3,1418,49.0,69,0,0,0,0,0,0,11.600000000000023,7276.1380252242,3381.0
7880,M22739,M,300.8,312.3,1535,40.3,71,0,0,0,0,0,0,11.5,6478.016411579712,2861.2999999999997
7881,H37294,H,300.7,312.4,1457,47.2,74,0,0,0,0,0,0,11.699999999999989,7201.619447481051,3492.8
7882,L55061,L,300.8,312.4,1493,39.1,79,0,0,0,0,0,0,11.599999999999966,6113.151840791795,3088.9
7883,H37296,H,300.7,312.3,1670,27.3,81,0,0,0,0,0,0,11.600000000000023,4774.278355660408,2211.3
7884,H37297,H,300.7,312.3,1446,45.4,86,0,0,0,0,0,0,11.600000000000023,6874.684371997471,3904.4
7885,L55064,L,300.8,312.4,1465,59.1,91,1,0,0,1,0,0,11.599999999999966,9066.793477892823,5378.1
7886,L55065,L,300.7,312.3,1590,36.3,93,0,0,0,0,0,0,11.600000000000023,6044.110106241402,3375.8999999999996
7887,M22746,M,300.6,312.2,2174,18.5,95,0,0,0,0,0,0,11.599999999999966,4211.723831157597,1757.5
7888,L55067,L,300.7,312.4,1590,37.9,98,0,0,0,0,0,0,11.699999999999989,6310.5171632658175,3714.2
7889,L55068,L,300.7,312.3,1577,33.2,100,0,0,0,0,0,0,11.600000000000023,5482.7493869469545,3320.0000000000005
7890,M22749,M,300.7,312.4,1371,61.7,102,0,0,0,0,0,0,11.699999999999989,8858.317389400603,6293.400000000001
7891,L55070,L,300.8,312.4,1767,25.6,105,0,0,0,0,0,0,11.599999999999966,4737.019066788834,2688.0
7892,L55071,L,300.8,312.5,1517,39.2,107,0,0,0,0,0,0,11.699999999999989,6227.3068458477355,4194.400000000001
7893,M22752,M,300.9,312.6,1555,40.6,109,0,0,0,0,0,0,11.700000000000045,6611.27229996948,4425.400000000001
7894,L55073,L,300.9,312.7,1416,43.8,112,0,0,0,0,0,0,11.800000000000011,6494.802988325394,4905.599999999999
7895,M22754,M,300.8,312.6,1588,35.6,114,0,0,0,0,0,0,11.800000000000011,5920.100972228702,4058.4
7896,L55075,L,300.8,312.6,1422,50.0,117,0,0,0,0,0,0,11.800000000000011,7445.57458900781,5850.0
7897,L55076,L,300.8,312.6,1376,53.6,119,0,0,0,0,0,0,11.800000000000011,7723.458931193339,6378.400000000001
7898,L55077,L,300.8,312.5,1434,50.7,121,0,0,0,0,0,0,11.699999999999989,7613.52413226872,6134.700000000001
7899,L55078,L,300.8,312.5,1423,47.3,123,0,0,0,0,0,0,11.699999999999989,7048.466805618547,5817.9
7900,L55079,L,300.9,312.4,1364,52.5,125,0,0,0,0,0,0,11.5,7498.981664118835,6562.5
7901,L55080,L,300.8,312.4,1825,23.8,127,0,0,0,0,0,0,11.599999999999966,4548.502563622422,3022.6
7902,L55081,L,300.8,312.4,1365,44.5,129,0,0,0,0,0,0,11.599999999999966,6360.939725355934,5740.5
7903,M22762,M,300.7,312.3,1430,47.2,131,0,0,0,0,0,0,11.600000000000023,7068.164591556556,6183.200000000001
7904,L55083,L,300.8,312.3,1435,44.8,134,0,0,0,0,0,0,11.5,6732.223617132686,6003.2
7905,M22764,M,300.8,312.4,1811,25.1,136,0,0,0,0,0,0,11.599999999999966,4760.151660694767,3413.6000000000004
7906,M22765,M,300.8,312.4,1465,43.7,139,0,0,0,0,0,0,11.599999999999966,6704.211082638179,6074.3
7907,L55086,L,300.9,312.4,1372,51.0,142,0,0,0,0,0,0,11.5,7327.450705232834,7242.0
7908,L55087,L,300.8,312.3,1858,26.3,144,0,0,0,0,0,0,11.5,5117.172721824222,3787.2000000000003
7909,L55088,L,300.7,312.3,1715,26.8,146,0,0,0,0,0,0,11.600000000000023,4813.129384809802,3912.8
7910,L55089,L,300.7,312.2,1590,38.5,148,0,0,0,0,0,0,11.5,6410.419809649972,5698.0
7911,M22770,M,300.8,312.2,1664,25.7,150,0,0,0,0,0,0,11.399999999999977,4478.3193837412255,3855.0
7912,L55091,L,300.7,312.1,1512,36.9,153,0,0,0,0,0,0,11.400000000000034,5842.608353440153,5645.7
7913,L55092,L,300.7,312.1,1498,44.0,155,0,0,0,0,0,0,11.400000000000034,6902.288499447014,6820.0
7914,L55093,L,300.7,312.1,1395,41.9,157,0,0,0,0,0,0,11.400000000000034,6120.922046621673,6578.3
7915,H37328,H,300.7,312.1,1490,43.1,159,0,0,0,0,0,0,11.400000000000034,6724.997954029431,6852.900000000001
7916,H37329,H,300.8,312.1,1527,35.1,164,0,0,0,0,0,0,11.300000000000011,5612.738018976988,5756.400000000001
7917,L55096,L,300.8,312.1,1512,37.1,169,0,0,0,0,0,0,11.300000000000011,5874.275607388339,6269.900000000001
7918,L55097,L,300.9,312.1,1474,42.4,171,0,0,0,0,0,0,11.200000000000045,6544.733367566448,7250.4
7919,L55098,L,300.8,312.1,1505,41.3,173,0,0,0,0,0,0,11.300000000000011,6509.013459095131,7144.9
7920,L55099,L,300.8,312.0,1496,40.0,175,0,0,0,0,0,0,11.199999999999989,6266.430146360441,7000.0
7921,L55100,L,300.8,312.0,1382,49.3,177,0,0,0,0,0,0,11.199999999999989,7134.82918766573,8726.1
7922,L55101,L,300.7,311.9,1419,47.7,179,0,0,0,0,0,0,11.199999999999989,7088.0927609558275,8538.300000000001
7923,L55102,L,300.7,311.9,1462,39.7,181,0,0,0,0,0,0,11.199999999999989,6078.08119480222,7185.700000000001
7924,M22783,M,300.8,312.0,1450,45.0,183,0,0,0,0,0,0,11.199999999999989,6832.9640215578,8235.0
7925,H37338,H,300.7,311.9,1389,46.5,186,0,0,0,0,0,0,11.199999999999989,6763.691903546145,8649.0
7926,M22785,M,300.7,311.9,1697,28.2,191,0,0,0,0,0,0,11.199999999999989,5011.405769153366,5386.2
7927,L55106,L,300.7,311.9,1335,57.1,194,1,0,0,0,1,0,11.199999999999989,7982.629853138985,11077.4
7928,L55107,L,300.7,311.9,1476,42.0,196,0,0,0,0,0,0,11.199999999999989,6491.787059377948,8232.0
7929,L55108,L,300.6,311.7,1497,43.6,198,0,0,0,0,0,0,11.099999999999966,6834.974640856098,8632.800000000001
7930,M22789,M,300.6,311.6,1669,29.2,200,0,0,0,0,0,0,11.0,5103.496321805595,5840.0
7931,L55110,L,300.6,311.6,1455,48.0,203,0,0,0,0,0,0,11.0,7313.627697557038,9744.0
7932,L55111,L,300.7,311.7,1499,38.4,205,0,0,0,0,0,0,11.0,6027.836656295807,7872.0
7933,L55112,L,300.7,311.8,1478,41.9,207,0,0,0,0,0,0,11.100000000000023,6485.105939001313,8673.3
7934,L55113,L,300.8,311.8,1928,21.8,209,0,0,0,0,0,0,11.0,4401.413195581348,4556.2
7935,M22794,M,300.8,311.9,1621,28.3,211,0,0,0,0,0,0,11.099999999999966,4803.945462285808,5971.3
7936,M22795,M,300.8,311.9,1356,44.3,214,0,0,0,0,0,0,11.099999999999966,6290.599465842058,9480.199999999999
7937,L55116,L,300.8,311.7,1490,46.4,217,0,0,0,0,0,0,10.899999999999977,7239.904989952797,10068.8
7938,L55117,L,300.8,311.7,1578,31.4,219,0,0,0,0,0,0,10.899999999999977,5188.780090375046,6876.599999999999
7939,L55118,L,300.8,311.7,1681,31.3,221,0,0,0,0,0,0,10.899999999999977,5509.861331547435,6917.3
7940,L55119,L,300.8,311.8,1417,43.4,223,0,0,0,0,0,0,11.0,6440.034556397812,9678.199999999999
7941,M22800,M,300.7,311.7,1532,40.0,0,0,0,0,0,0,0,11.0,6417.22659373275,0.0
7942,M22801,M,300.7,311.7,1499,38.9,3,0,0,0,0,0,0,11.0,6106.324112757992,116.69999999999999
7943,L55122,L,300.8,311.7,1432,45.8,6,0,0,0,0,0,0,10.899999999999977,6868.107971375956,274.79999999999995
7944,L55123,L,300.8,311.7,1753,29.0,8,0,0,0,0,0,0,10.899999999999977,5323.6381910181435,232.0
7945,L55124,L,300.8,311.7,1414,49.0,10,0,0,0,0,0,0,10.899999999999977,7255.612953220747,490.0
7946,L55125,L,300.8,311.7,1655,32.2,12,0,0,0,0,0,0,10.899999999999977,5580.62047008179,386.40000000000003
7947,L55126,L,300.8,311.6,1516,35.6,14,0,0,0,0,0,0,10.800000000000011,5651.683295905989,498.40000000000003
7948,L55127,L,300.8,311.7,1426,45.5,16,0,0,0,0,0,0,10.899999999999977,6794.531871428884,728.0
7949,L55128,L,300.8,311.7,1479,39.4,18,0,0,0,0,0,0,10.899999999999977,6102.292402185885,709.1999999999999
7950,M22809,M,300.7,311.5,1569,36.4,20,0,0,0,0,0,0,10.800000000000011,5980.712766491961,728.0
7951,L55130,L,300.8,311.6,1568,36.0,23,0,0,0,0,0,0,10.800000000000011,5911.2207369945545,828.0
7952,M22811,M,300.9,311.8,1843,24.5,25,0,0,0,0,0,0,10.900000000000034,4728.4634627955575,612.5
7953,M22812,M,300.9,311.9,1480,40.9,28,0,0,0,0,0,0,11.0,6338.896216903245,1145.2
7954,L55133,L,301.0,312.0,1447,36.8,31,0,0,0,0,0,0,11.0,5576.285072219835,1140.8
7955,L55134,L,301.0,311.9,1454,41.9,33,0,0,0,0,0,0,10.899999999999977,6379.7997532529835,1382.7
7956,M22815,M,300.9,311.9,1310,56.1,35,0,0,0,0,0,0,11.0,7695.959523498916,1963.5
7957,H37370,H,300.9,311.9,1513,38.0,38,0,0,0,0,0,0,11.0,6020.757600849719,1444.0
7958,H37371,H,300.9,311.9,2140,16.5,43,0,0,0,0,0,0,11.0,3697.654553275186,709.5
7959,L55138,L,301.0,312.1,1377,49.9,48,0,0,0,0,0,0,11.100000000000023,7195.535229708598,2395.2
7960,L55139,L,301.0,312.1,1585,32.3,50,0,0,0,0,0,0,11.100000000000023,5361.180223228541,1614.9999999999998
7961,H37374,H,301.1,312.2,1491,42.6,52,0,0,0,0,0,0,11.099999999999966,6651.442798033381,2215.2000000000003
7962,L55141,L,301.0,312.2,1264,59.0,57,0,0,0,0,0,0,11.199999999999989,7809.580457803747,3363.0
7963,L55142,L,301.0,312.2,1372,47.0,59,0,0,0,0,0,0,11.199999999999989,6752.7486891361405,2773.0
7964,L55143,L,301.0,312.2,1510,39.9,61,0,0,0,0,0,0,11.199999999999989,6309.260526204382,2433.9
7965,L55144,L,300.9,312.1,1423,40.2,63,0,0,0,0,0,0,11.200000000000045,5990.451703718089,2532.6000000000004
7966,L55145,L,301.1,312.3,1464,35.3,65,0,0,0,0,0,0,11.199999999999989,5411.833168779921,2294.5
7967,L55146,L,301.0,312.2,1602,35.9,67,0,0,0,0,0,0,11.199999999999989,6022.621612490848,2405.2999999999997
7968,M22827,M,301.0,312.2,1629,32.6,69,0,0,0,0,0,0,11.199999999999989,5561.18448353158,2249.4
7969,L55148,L,300.9,312.2,1811,23.2,72,0,0,0,0,0,0,11.300000000000011,4399.821455303529,1670.3999999999999
7970,L55149,L,300.9,312.1,1711,28.8,74,0,0,0,0,0,0,11.200000000000045,5160.254429080451,2131.2000000000003
7971,M22830,M,300.9,312.1,1297,48.6,76,0,0,0,0,0,0,11.200000000000045,6600.925988163658,3693.6
7972,L55151,L,301.0,312.1,1405,46.1,79,0,0,0,0,0,0,11.100000000000023,6782.750898977923,3641.9
7973,L55152,L,301.1,312.2,1397,54.9,81,0,0,0,0,0,0,11.099999999999966,8031.513034828842,4446.9
7974,L55153,L,301.1,312.3,1682,29.7,83,0,0,0,0,0,0,11.199999999999989,5231.317254904651,2465.1
7975,L55154,L,301.2,312.3,1528,38.4,85,0,0,0,0,0,0,11.100000000000023,6144.452575597061,3264.0
7976,M22835,M,301.2,312.3,1548,38.3,87,0,0,0,0,0,0,11.100000000000023,6208.666729436435,3332.1
7977,H37390,H,301.2,312.4,1395,47.8,90,0,0,0,0,0,0,11.199999999999989,6982.817991134033,4302.0
7978,L55157,L,301.2,312.4,1378,59.0,95,0,0,0,0,0,0,11.199999999999989,8513.925530738577,5605.0
7979,L55158,L,301.2,312.4,1480,53.5,97,0,0,0,0,0,0,11.199999999999989,8291.71021037466,5189.5
